X,Y,NUDBO,MEDDBO,MINDBO,MAXDBO,DEVDBO,LATITUDE,LONGITUDE,OBJECTID,ID,CDESTACAO,ANO,SGUF,ENTIDADE,CORPODAGUA,AMBIENTE
-35.396675,-7.85585799974417,4,7.405,4.46,11.8,3.144705,-7.855858,-35.396675,1925,4069,39145500,2021,PE,CPRH,Informação não disponível,1
-40.376113,-7.7727809997468,4,7.8725,2.16,22,9.448977,-7.772781,-40.376113,1926,4086,48380000,2021,PE,CPRH,Riacho São José,2
-34.934394,-7.7539639997474,5,2.226,0.43,8.2,3.362355,-7.753964,-34.934394,1927,4088,39085500,2021,PE,CPRH,Informação não disponível,1
-35.412585,-7.67107299975001,5,5.054,0.62,18,7.342042,-7.671073,-35.412585,1928,4101,39082900,2021,PE,CPRH,Rio Siriji,2
-38.89397,-7.64321799975091,14,4.211429,2,12.3,2.993266,-7.643218,-38.89397,1929,4108,ATA-01,2021,CE,COGERH,Atalho,2
-72.660665,-7.63453799975122,5,8.8,6,11,1.923538,-7.634538,-72.660665,1930,4109,12500004,2021,AC,Sema,Rio Juruá,1
-72.718731,-7.60107699975223,5,7.4,5,10,2.073644,-7.601077,-72.718731,1931,4114,12430000,2021,AC,Sema,Rio Moa,1
-35.442367,-7.56179699975353,5,7.978,2.23,18.73,6.860289,-7.561797,-35.442367,1932,4119,39081200,2021,PE,CPRH,Informação não disponível,1
-34.99186,-7.54005999975418,5,5.38,1.39,11.9,3.97255,-7.54006,-34.99186,1933,4125,39084100,2021,PE,APAC,Rio Capibaribe,
-35.304014,-7.51882499975487,5,9.568,4.46,19.15,5.769616,-7.518825,-35.304014,1934,4129,39081300,2021,PE,CPRH,Informação não disponível,1
-35.345278,-7.51166699975509,5,2.82,0.6,4.86,2.014299,-7.511667,-35.345278,1935,4132,39081230,2021,PE,APAC/CPRH,Rio Mundaú,2
-35.154294,-7.50512499975534,5,4.122,1.64,10.41,3.632082,-7.505125,-35.154294,1936,4134,39082500,2021,PE,CPRH,Informação não disponível,1
-38.746609,-7.50208699975543,5,8.652,2,23.7,8.905132,-7.502087,-38.746609,1937,4135,QXB-01,2021,CE,COGERH,Quixabinha,2
-40.117668,-7.15260199976657,5,5.88,2.43,9.37,2.609099,-7.152602,-40.117668,1938,4228,MBE-01,2021,CE,COGERH,Monte Belo,2
-38.683681,-7.1099699997679,6,5.788333,2,14.57,4.838212,-7.10997,-38.683681,1939,4237,PRA-01,2021,CE,COGERH,Prazeres,2
-39.32954,-7.10638799976801,7,8.722857,2,19.57,6.960224,-7.106388,-39.32954,1940,4239,MAB-01,2021,CE,COGERH,Manoel Balbino,2
-39.486401,-7.09129599976852,7,7.311429,2,15.53,5.411206,-7.091296,-39.486401,1941,4246,THO-01,2021,CE,COGERH,Thomás Osterne,2
-40.085201,-7.08131699976885,5,4.562,2,7.49,2.471441,-7.081317,-40.085201,1942,4252,PPE-01,2021,CE,COGERH,Pau Preto,2
-40.177799,-7.08032199976889,8,5.4375,2.49,7.11,1.916736,-7.080322,-40.177799,1943,4253,JLU-01,2021,CE,COGERH,João Luís,2
-39.284119,-7.0289589997705,6,8.531667,2,34.03,12.616155,-7.028959,-39.284119,1944,4272,SD2-01,2021,CE,COGERH,São Domingos II,1
-40.356651,-6.9847449997719,5,11.36,2.76,25.65,9.418254,-6.984745,-40.356651,1945,4286,PÇP-01,2021,CE,COGERH,Poço da Pedra,2
-39.728722,-6.96782599977247,5,11.788,9.26,14.78,2.424494,-6.967826,-39.728722,1946,4289,VAL-01,2021,CE,COGERH,Valério,2
-39.93924,-6.94680799977312,9,3.731111,2,8.19,2.49642,-6.946808,-39.93924,1947,4292,CAN-02,2021,CE,COGERH,Canoas,2
-39.217411,-6.89160099977489,6,10.438333,2.68,40.04,14.602665,-6.891601,-39.217411,1948,4301,JUN-01,2021,CE,COGERH,Junco,1
-39.082878,-6.88977299977496,6,6.108333,2,22.84,8.310447,-6.889773,-39.082878,1949,4303,ROS-01,2021,CE,COGERH,Rosário,2
-40.065849,-6.78916599977821,4,7.8625,3.29,13.79,4.37186,-6.789166,-40.065849,1950,4319,MAM-01,2021,CE,COGERH,Mamoeiro,2
-39.37545,-6.78916599977821,4,2.6475,2,3.56,0.778348,-6.789166,-39.37545,1951,4320,36270500,2021,CE,,,2
-39.951908,-6.70441799978088,4,7.045,3.57,11.49,3.640234,-6.704418,-39.951908,1952,4332,DOC-01,2021,CE,COGERH,Do Coronel,2
-38.753441,-6.67375699978191,7,6.342857,2,17.98,5.409478,-6.673757,-38.753441,1953,4338,JN2-01,2021,CE,COGERH,Jenipapeiro II,1
-40.140831,-6.59631899978437,4,6.8625,4.4,10.61,2.811765,-6.596319,-40.140831,1954,4349,BEN-01,2021,CE,COGERH,Benguê,2
-39.240292,-6.58538099978471,7,8.311429,2,42.37,15.050576,-6.585381,-39.240292,1955,4353,UBA-02,2021,CE,COGERH,Ubaldinho,2
-39.919651,-6.53148599978643,4,4.3975,2.57,5.76,1.564659,-6.531486,-39.919651,1956,4358,CAL-01,2021,CE,COGERH,Caldeirões,2
-39.083981,-6.4148549997902,7,7.43,2.08,27.07,8.994884,-6.414855,-39.083981,1957,4381,TAT-01,2021,CE,COGERH,Tatajuba,2
-38.957649,-6.40169999979064,6,5.146667,2,7.91,2.457988,-6.4017,-38.957649,1958,4385,LMC-01,2021,CE,COGERH,Lima Campos,2
-39.436939,-6.30769699979368,6,7.166667,3.92,11.65,3.025556,-6.307697,-39.436939,1959,4393,TRU-06,2021,CE,COGERH,Trussu,2
-39.932549,-6.27359699979475,5,6.64,4.36,10.43,2.808015,-6.273597,-39.932549,1960,4398,RVC-02,2021,CE,COGERH,Rivaldo de Carvalho,2
-40.227749,-6.26463999979502,4,11.56,5.12,18.1,5.4128,-6.26464,-40.227749,1961,4400,ARN-02,2021,CE,COGERH,Arneiroz II,2
-38.927261,-6.23698199979595,5,8.184,4.44,15.86,4.478295,-6.236982,-38.927261,1962,4408,ORO-12,2021,CE,COGERH,Orós,2
-38.91869,-6.23611299979595,4,9.43,5.71,12.09,2.689919,-6.236113,-38.91869,1963,4410,JAG-08,2021,CE,COGERH,Rio Jaguaribe,1
-39.220428,-6.16072999979839,5,6.946,4.01,13.96,4.008507,-6.16073,-39.220428,1964,4424,,2021,CE,,,2
-39.455688,-6.08464099980082,5,7.24,3.78,14.12,4.032047,-6.084641,-39.455688,1965,4431,QUI-01,2021,CE,COGERH,Quincoé,2
-38.44812,-6.03767499980234,7,2.868571,2,4.17,0.930581,-6.037675,-38.44812,1966,4436,ADB-01,2021,CE,COGERH,Adauto Bezerra,2
-40.325611,-6.00663399980338,4,5.615,4.44,7.28,1.326788,-6.006634,-40.325611,1967,4440,,2021,CE,,,2
-38.275421,-5.96635399980469,8,13.61125,2,76.6,25.917664,-5.966354,-38.275421,1968,4444,SMR-01,2021,CE,COGERH,Santa Maria,2
-38.83197,-5.95062999980515,7,25.051429,3.62,63.79,20.555674,-5.95063,-38.83197,1969,4447,JOT-01,2021,CE,COGERH,Joaquim Távora,2
-38.908241,-5.94910099980519,7,12.164286,2.01,57.72,20.160219,-5.949101,-38.908241,1970,4448,NOF-01,2021,CE,COGERH,Nova Floresta,2
-40.41552,-5.91463899980634,4,6.0275,5.55,6.33,0.339644,-5.914639,-40.41552,1971,4453,TRC-01,2021,CE,COGERH,Trici,2
-38.633331,-5.89983699980679,4,3.5075,2,7.25,2.521949,-5.899837,-38.633331,1972,4457,1388,2021,CE,,,1
-38.412731,-5.89063599980707,8,2.795,2,4.59,0.824985,-5.890636,-38.412731,1973,4459,,2021,CE,,,2
-39.153542,-5.88998499980715,8,2.17875,2,2.98,0.360017,-5.889985,-39.153542,1974,4461,TGR-01,2021,CE,COGERH,Tigre,2
-38.32082,-5.87005299980774,8,7.24875,2,17.54,5.724313,-5.870053,-38.32082,1975,4466,CNF-05,2021,CE,COGERH,Canafístula,2
-40.715302,-5.83949999980874,8,3.51125,3.08,4.11,0.388824,-5.8395,-40.715302,1976,4474,COL-01,2021,CE,COGERH,Colina,2
-39.477791,-5.83808899980882,6,9.241667,2,17.39,6.770582,-5.838089,-39.477791,1977,4475,,2021,CE,,,2
-39.247311,-5.81171599980964,7,2.057143,2,2.28,0.107968,-5.811716,-39.247311,1978,4478,JEN-01,2021,CE,COGERH,Jenipapeiro,2
-38.3475,-5.77898199981069,7,3.974286,2,6.18,1.361456,-5.778982,-38.3475,1979,4489,EMA-01,2021,CE,COGERH,Ema,2
-39.649349,-5.72820799981234,7,11.585714,5.54,20.97,5.953321,-5.728208,-39.649349,1980,4494,,2021,CE,,,2
-38.95248,-5.69332999981348,8,2.405,2,3.84,0.738802,-5.69333,-38.95248,1981,4500,RIS-01,2021,CE,COGERH,Riacho do Sangue,2
-38.266651,-5.62647799981565,8,2.66125,2,3.95,0.924901,-5.626478,-38.266651,1982,4510,FIG-01,2021,CE,COGERH,Figueiredo,2
-40.000198,-5.62541099981565,6,5.695,3.69,9.89,2.209242,-5.625411,-40.000198,1983,4511,COM-01,2021,CE,COGERH,Capitão Mor,2
-39.237251,-5.60613899981628,4,12.0925,2,36.85,16.608956,-5.606139,-39.237251,1984,4514,JAT-01,2021,CE,COGERH,Jatobá,2
-39.403938,-5.58090599981713,7,10.268571,2.52,37.06,12.332966,-5.580906,-39.403938,1985,4517,PTU-01,2021,CE,COGERH,Patu,2
-40.674332,-5.57412999981735,8,2.71625,2,4.49,0.811752,-5.57413,-40.674332,1986,4518,FLC-01,2021,CE,COGERH,Flor do Campo,2
-38.325821,-5.56460199981761,8,4.105,2,6.56,1.865568,-5.564602,-38.325821,1987,4520,RSE-01,2021,CE,COGERH,Riacho da Serra,2
-39.738949,-5.50201199981964,6,7.22,3.4,11.16,2.830081,-5.502012,-39.738949,1988,4526,TR2-01,2021,CE,COGERH,Trapiá II,2
-38.454109,-5.49168899982001,13,3.108462,2,6.06,1.209717,-5.491689,-38.454109,1989,4530,CTN-20,2021,CE,COGERH,Castanhão,2
-38.445251,-5.4889389998201,4,3.77,2,6.1,2.057085,-5.488939,-38.445251,1990,4531,JAG-10,2021,CE,COGERH,Rio Jaguaribe,1
-40.47472,-5.41616999982246,8,2.905,2,5.64,1.372828,-5.41617,-40.47472,1991,4534,JB2-01,2021,CE,COGERH,Jaburu II,2
-40.299091,-5.39275499982322,6,2.721667,2,3.64,0.606413,-5.392755,-40.299091,1992,4535,CUP-01,2021,CE,COGERH,Cupim,2
-38.462318,-5.38416899982346,7,8.918571,2.75,17.83,5.40006,-5.384169,-38.462318,1993,4538,PÇB-01,2021,CE,COGERH,Poço do Barro,2
-38.925758,-5.33063599982524,8,7.9025,2,14.22,4.034794,-5.330636,-38.925758,1994,4544,BAN-01,2021,CE,COGERH,Banabuiú,2
-40.669048,-5.28223999982678,5,2,2,2,0,-5.28224,-40.669048,1995,4547,CRN-01,2021,CE,COGERH,Carnaubal,2
-38.2794,-5.26934799982717,4,3.0675,2,6.27,2.135,-5.269348,-38.2794,1996,4548,JAG-11,2021,CE,COGERH,Rio Jaguaribe,1
-38.64846,-5.26413699982737,7,12.654286,4.3,23.05,7.03829,-5.264137,-38.64846,1997,4549,CIP-10,2021,CE,COGERH,Cipoada,2
-40.807919,-5.26214599982741,8,3.19625,2,7.42,1.814111,-5.262146,-40.807919,1998,4550,REA-01,2021,CE,COGERH,Realejo,2
-38.198002,-5.22757599982855,4,4.71,2,12.84,5.42,-5.227576,-38.198002,1999,4554,JAG-02,2021,CE,COGERH,Rio Jaguaribe,1
-38.128448,-5.21078399982909,4,2.755,2,5.02,1.51,-5.210784,-38.128448,2000,4556,JAG-12,2021,CE,COGERH,Rio Jaguaribe,1
-39.314991,-5.19892299982946,6,9.835,3.34,22.9,7.859434,-5.198923,-39.314991,2001,4557,QXM-05,2021,CE,COGERH,Quixeramobim,2
-39.601521,-5.19588299982956,6,5.688333,2.78,10.79,3.738007,-5.195883,-39.601521,2002,4558,SJ1-01,2021,CE,COGERH,São José I,2
-40.657539,-5.19582799982959,7,2.642857,2,4.72,1.041869,-5.195828,-40.657539,2003,4559,BBA-01,2021,CE,COGERH,Barragem do Batalhão,2
-39.490971,-5.16338399983064,8,11.26125,3.42,28.68,7.954592,-5.163384,-39.490971,2004,4563,FOG-01,2021,CE,COGERH,Fogareiro,2
-39.720909,-5.1574759998308,6,6.268333,2.64,10.52,3.430274,-5.157476,-39.720909,2005,4565,VIE-02,2021,CE,COGERH,Vieirão,2
-38.87952,-5.1486909998311,8,8.8575,3.51,18.85,5.092969,-5.148691,-38.87952,2006,4568,PEB-11,2021,CE,COGERH,Pedras Brancas,2
-38.306149,-5.08401999983322,8,4.81125,2,8.23,2.028416,-5.08402,-38.306149,2007,4575,CRV-01,2021,CE,COGERH,Curral Velho,1
-39.06451,-4.9764729998367,5,19.228,12.08,26.23,6.273784,-4.976473,-39.06451,2008,4583,CED-01,2021,CE,COGERH,Cedro,2
-40.523121,-4.95300399983749,8,3.325,2,5.66,1.515218,-4.953004,-40.523121,2009,4585,SUC-01,2021,CE,COGERH,Sucesso,2
-40.77224,-4.89768799983928,8,3.0975,2.52,4.18,0.588867,-4.897688,-40.77224,2010,4588,SJ3-01,2021,CE,COGERH,São José III,1
-38.1665,-4.85415999984065,8,3.0175,2,4.02,0.754487,-4.85416,-38.1665,2011,4592,SAR-01,2021,CE,COGERH,Santo Antônio de Russas,2
-39.143581,-4.83994699984114,8,20.58625,9.9,58.98,16.212005,-4.839947,-39.143581,2012,4593,PMS-02,2021,CE,COGERH,Pompeu Sobrinho,2
-40.36021,-4.81741899984185,8,6.34,4.34,11.49,2.236924,-4.817419,-40.36021,2013,4594,CRO-02,2021,CE,COGERH,Carão,2
-39.55191,-4.80813599984216,8,11.86375,7.08,18.68,3.324394,-4.808136,-39.55191,2014,4595,UMA-01,2021,CE,COGERH,Umari,2
-38.710861,-4.80239999984234,8,12.2875,6.24,24.62,5.865536,-4.8024,-38.710861,2015,4597,MAC-01,2021,CE,COGERH,Macacos,1
-40.583809,-4.7679109998435,8,3.58125,2,7.9,1.900124,-4.767911,-40.583809,2016,4599,FAS-01,2021,CE,COGERH,Farias de Sousa,2
-40.201019,-4.66631699984678,8,3.4675,2,7.13,1.743189,-4.666317,-40.201019,2017,4602,CMN-01,2021,CE,COGERH,Carmina,2
-38.49205,-4.65133499984729,8,8.90375,4.1,11.92,2.70221,-4.651335,-38.49205,2018,4603,BAT-01,2021,CE,COGERH,Batente,2
-40.74416,-4.59178399984924,8,2.77125,2,3.95,0.754045,-4.591784,-40.74416,2019,4605,JA2-01,2021,CE,COGERH,Jatobá II,2
-38.932381,-4.56644199985003,7,7.754286,2.91,16.29,4.97309,-4.566442,-38.932381,2020,4606,CAS-11,2021,CE,COGERH,Castro,2
-39.378819,-4.52951999985123,8,6.77625,3.4,15.28,4.751875,-4.52952,-39.378819,2021,4608,ESC-01,2021,CE,COGERH,Escuridão,2
-38.043861,-4.45276099985375,4,10.3925,6.81,19.25,5.95294,-4.452761,-38.043861,2022,4612,,2021,CE,,,2
-38.962349,-4.44418399985403,8,13.27125,7.13,24.06,5.552753,-4.444184,-38.962349,2023,4613,PES-01,2021,CE,COGERH,Pesqueiro,1
-38.699059,-4.40239399985539,15,8.938667,3.91,15.88,4.293781,-4.402394,-38.699059,2024,4617,ARC-10,2021,CE,COGERH,Aracoiaba,2
-39.283081,-4.39449599985564,7,4.29,2.7,8.41,1.897059,-4.394496,-39.283081,2025,4618,SOU-01,2021,CE,COGERH,Sousa,2
-39.316219,-4.37169599985636,7,3.531429,2.63,4.94,0.803211,-4.371696,-39.316219,2026,4620,SMT-01,2021,CE,COGERH,São Mateus,2
-40.629822,-4.33768699985751,7,3.131429,2.45,4.42,0.726944,-4.337687,-40.629822,2027,4621,BON-01,2021,CE,COGERH,Bonito,2
-38.894402,-4.31674199985815,7,4.377143,2,6.75,1.94845,-4.316742,-38.894402,2028,4623,TJQ-01,2021,CE,COGERH,Tijuquinha,2
-38.387131,-4.22244899986123,15,6.252,2,25.46,6.002746,-4.222449,-38.387131,2029,4630,PAC-06,2021,CE,COGERH,Pacajus,2
-39.284149,-4.2208929998613,7,5.055714,2.29,7.88,1.888887,-4.220893,-39.284149,2030,4631,SAD-01,2021,CE,COGERH,São Domingos,2
-40.064598,-4.21809799986139,8,4.4125,2,6.18,1.304977,-4.218098,-40.064598,2031,4633,EDQ-01,2021,CE,COGERH,Edson Queiroz,2
-40.068878,-4.21499399986149,4,4,2,6.37,1.913235,-4.214994,-40.068878,2032,4634,GRO-02,2021,CE,COGERH,Rio Groaíras,1
-40.45285,-4.2114569998616,8,3.6525,2,11.41,3.18708,-4.211457,-40.45285,2033,4635,ARA-01,2021,CE,COGERH,Araras,2
-38.799728,-4.19365999986221,18,7.045,2,17.85,4.599984,-4.19366,-38.799728,2034,4637,ACA-09,2021,CE,COGERH,Acarape do Meio,2
-38.866051,-4.18159999986258,8,5.88,2,13.82,4.582535,-4.1816,-38.866051,2035,4638,,2021,CE,,,2
-40.440472,-4.16110799986326,18,7.045,2,17.85,4.599984,-4.161108,-40.440472,2036,4640,ACA-09,2021,CE,COGERH,Acarape do Meio,1
-38.292679,-4.10794499986496,8,7.635,2.14,21.38,6.586894,-4.107945,-38.292679,2037,4643,MAL-02,2021,CE,COGERH,Malcozinhado,2
-39.45454,-4.06419099986641,7,3.85,2,5.67,1.358541,-4.064191,-39.45454,2038,4646,GNS-01,2021,CE,COGERH,General Sampaio,2
-39.45488,-4.0607989998665,4,4.4075,2.51,7.27,2.097497,-4.060799,-39.45488,2039,4647,CUR-04,2021,CE,COGERH,Rio Curu,1
-39.113892,-4.06035499986656,8,4.09375,2.61,5.62,1.054838,-4.060355,-39.113892,2040,4648,DES-01,2021,CE,COGERH,Desterro,2
-38.901588,-4.06028299986657,14,5.510714,2,15.14,3.535555,-4.060283,-38.901588,2041,4649,ITP-01,2021,CE,COGERH,Itapebussu,2
-39.986801,-4.04351799986709,7,3.032857,2.54,3.8,0.517646,-4.043518,-39.986801,2042,4650,SMA-01,2021,CE,COGERH,Santa Maria de Aracatiaçu,2
-38.538422,-4.04322899986709,16,8.15375,2,22.37,5.566363,-4.043229,-38.538422,2043,4651,PCT-18,2021,CE,IMA,Lagoa Manguaba,2
-39.428638,-4.02734099986759,4,3.5175,2,7.02,2.357292,-4.027341,-39.428638,2044,4652,CUR-05,2021,CE,COGERH,Rio Curu,1
-38.43951,-4.02359499986774,8,9.3425,7.47,10.93,1.037728,-4.023595,-38.43951,2045,4653,CAT-02,2021,CE,COGERH,Catucinzenta,2
-38.88308,-4.01376999986808,8,11.59375,7.98,15.34,2.637211,-4.01377,-38.88308,2046,4655,AMA-01,2021,CE,COGERH,Amanary,2
-38.526161,-3.99954699986853,16,8.50375,3.87,24.96,5.803676,-3.999547,-38.526161,2047,4659,RIA-10,2021,CE,COGERH,Riachão,2
-39.507061,-3.97603299986926,7,3.187143,2,5.27,1.260909,-3.976033,-39.507061,2048,4663,TEJ-01,2021,CE,COGERH,Tejuçuoca,2
-38.744621,-3.96839699986952,8,7.61125,4.46,12.46,2.897252,-3.968397,-38.744621,2049,4664,PEN-01,2021,CE,COGERH,Penedo,2
-38.557011,-3.90685599987155,13,8.134615,2.74,18.23,5.217325,-3.906856,-38.557011,2050,4670,GAV-05,2021,CE,COGERH,Gavião,2
-40.61227,-3.89872299987184,8,3.0125,2.04,5.95,1.35216,-3.898723,-40.61227,2051,4671,TAQ-01,2021,CE,COGERH,Taquara,2
-40.01231,-3.88307999987233,7,3.627143,2,6.72,1.650108,-3.88308,-40.01231,2052,4673,SAA-01,2021,CE,COGERH,Santo Antônio de Aracatiaçu,2
-38.65152,-3.87925199987247,8,16.115,11.33,20.88,3.159869,-3.879252,-38.65152,2053,4674,MAR-01,2021,CE,COGERH,Maranguapinho,2
-41.112801,-3.86263199987301,8,2.57625,2,6.61,1.629881,-3.862632,-41.112801,2054,4677,JB1-10,2021,CE,COGERH,Jaburu I,2
-40.270302,-3.84810199987346,7,4.054286,2,7.57,1.921587,-3.848102,-40.270302,2055,4678,ARR-02,2021,CE,COGERH,Arrebita,2
-38.53651,-3.84079199987373,4,12.7275,10.08,14.94,2.171135,-3.840792,-38.53651,2056,4679,,2021,CE,,,2
-39.691471,-3.83813199987377,7,5.562857,3.26,6.56,1.303671,-3.838132,-39.691471,2057,4680,JER-01,2021,CE,COGERH,Jerimum,2
-39.987431,-3.8349919998739,7,7.094286,2,20.69,6.458387,-3.834992,-39.987431,2058,4681,GAT-01,2021,CE,COGERH,Gerardo Atimbone,2
-39.260731,-3.80074799987502,7,3.251429,2,4.78,0.926003,-3.800748,-39.260731,2059,4685,PET-01,2021,CE,COGERH,Pentecoste,2
-39.263538,-3.79996099987504,4,2.5825,2,4.06,0.993189,-3.799961,-39.263538,2060,4686,CAN-01,2021,CE,COGERH,Rio Canindé,1
-40.253479,-3.79776199987509,8,3.6225,2,8.6,2.184097,-3.797762,-40.253479,2061,4687,FOR-01,2021,CE,COGERH,Forquilha,2
-40.500019,-3.78037299987568,8,2.87375,2,3.98,0.75966,-3.780373,-40.500019,2062,4689,AYS-01,2021,CE,COGERH,Ayres de Sousa,2
-40.497501,-3.77866299987573,4,3.7175,2,5.12,1.346214,-3.778663,-40.497501,2063,4690,JAI-02,2021,CE,COGERH,Rio Jaibaras,1
-38.962608,-3.77199499987596,8,11.7725,2.49,38.27,11.978855,-3.771995,-38.962608,2064,4693,SIN-14,2021,CE,COGERH,Sitios Novos,2
-40.035419,-3.76220599987627,5,5.924,2,14.91,5.295534,-3.762206,-40.035419,2065,4695,PAT-01,2021,CE,COGERH,Patos,2
-39.35717,-3.74514199987683,7,3.545714,2,7.39,2.126201,-3.745142,-39.35717,2066,4696,CAX-01,2021,CE,COGERH,Caxitoré,2
-38.86586,-3.74268099987692,8,5.2625,2,7.4,2.365283,-3.742681,-38.86586,2067,4697,CAU-01,2021,CE,COGERH,Cauhipe,2
-39.35516,-3.74118899987699,4,2.0775,2,2.31,0.155,-3.741189,-39.35516,2068,4698,CUR-09,2021,CE,COGERH,Rio Curu,1
-40.682072,-3.73084699987729,8,4.845,2,9.25,2.499503,-3.730847,-40.682072,2069,4699,TR3-01,2021,CE,COGERH,Trapiá III,2
-39.296619,-3.69149099987858,7,3.302857,2,7.41,2.106219,-3.691491,-39.296619,2070,4709,FRI-01,2021,CE,COGERH,Frios,2
-39.57439,-3.67249999987923,14,5.510714,2,15.14,3.535555,-3.6725,-39.57439,2071,4715,ITP-01,2021,CE,COGERH,Itapebussu,1
-38.803841,-3.66003299987962,4,9.21,3.15,15.36,5.009398,-3.660033,-38.803841,2072,4718,1858,2021,CE,,,2
-40.36668,-3.65680299987975,8,4.89,2.16,8.35,2.225251,-3.656803,-40.36668,2073,4719,SOB-01,2021,CE,COGERH,Sobral,2
-40.822159,-3.63657299988039,8,2.87125,2.02,4.37,0.91965,-3.636573,-40.822159,2074,4720,ANG-01,2021,CE,COGERH,Angicos,2
-39.518169,-3.63421099988046,7,5.638571,2.68,11.3,2.897783,-3.634211,-39.518169,2075,4722,MUN-08,2021,CE,COGERH,Mundaú,2
-38.80024,-3.6293979998806,4,9.795,7.71,13.89,2.783409,-3.629398,-38.80024,2076,4723,1859,2021,CE,,,2
-40.865318,-3.59736999988168,8,3.59,2,9.54,2.546684,-3.59737,-40.865318,2077,4729,DIA-01,2021,CE,COGERH,Diamante,2
-39.629581,-3.57424499988245,6,5.375,3.52,12.45,3.475058,-3.574245,-39.629581,2078,4734,QUA-01,2021,CE,COGERH,Quandú,2
-39.974091,-3.57351199988245,7,6.194286,2,11.46,4.342863,-3.573512,-39.974091,2079,4735,SPT-01,2021,CE,COGERH,S. Pedro Timbaúba,2
-40.442451,-3.56237499988279,8,6.27375,2.07,12.1,3.388948,-3.562375,-40.442451,2080,4737,JEP-01,2021,CE,COGERH,Jenipapo,2
-40.280762,-3.50614499988466,8,4.46,2.18,8.85,2.289354,-3.506145,-40.280762,2081,4741,ACM-06,2021,CE,COGERH,Acaraú Mirim,2
-40.614601,-3.50344799988473,8,2.83625,2,4.83,0.921101,-3.503448,-40.614601,2082,4742,VZV-01,2021,CE,COGERH,Várzea da Volta,2
-39.859989,-3.47784399988559,7,6.767143,2.9,13.3,3.294084,-3.477844,-39.859989,2083,4746,MIS-01,2021,CE,COGERH,Missi,1
-40.226028,-3.47635199988565,4,5.0275,2,7.36,2.659591,-3.476352,-40.226028,2084,4747,ACA-06,2021,CE,COGERH,Rio Acaraú,1
-39.630508,-3.44074999988678,8,4.7425,2,8.55,2.173409,-3.44075,-39.630508,2085,4754,PÇV-01,2021,CE,COGERH,Poço Verde,2
-39.016628,-3.41506399988761,4,3.0175,2,5.17,1.4539,-3.415064,-39.016628,2086,4758,1136,2021,CE,,,2
-40.26606,-3.39558499988826,8,2.9725,2,4.77,1.133109,-3.395585,-40.26606,2087,4761,SAV-01,2021,CE,COGERH,São Vicente,2
-39.490108,-3.37307499988898,7,4.362857,2,13.05,3.927097,-3.373075,-39.490108,2088,4762,GAM-01,2021,CE,COGERH,Gameleira,2
-39.178959,-3.33483099989027,4,4.45,2,10.51,4.085511,-3.334831,-39.178959,2089,4766,1138,2021,CE,,,2
-40.55415,-3.32205599989066,8,2.77625,2,5.35,1.100142,-3.322056,-40.55415,2090,4769,PRE-01,2021,CE,COGERH,Premuoca,2
-40.138828,-3.25748499989277,4,4.6625,2.6,7.37,2.082408,-3.257485,-40.138828,2091,4774,ACA-04,2021,CE,COGERH,Rio Acaraú,1
-40.615051,-3.2391269998934,8,3.52625,2,6.32,1.607215,-3.239127,-40.615051,2092,4776,MRT-01,2021,CE,COGERH,Martinópole,2
-40.449379,-3.18207399989528,8,3.65875,2,6.22,1.49092,-3.182074,-40.449379,2093,4780,TUC-01,2021,CE,COGERH,Tucunduba,2
-40.864792,-3.17056599989566,8,2.69375,2,4.44,0.910603,-3.170566,-40.864792,2094,4781,GAN-01,2021,CE,COGERH,Gangorra,2
-40.363972,-3.15494999989615,8,3.77125,2,6.57,1.65415,-3.15495,-40.363972,2095,4784,DI2-01,2021,CE,COGERH,Diamantino II,2
-41.167488,-3.15427099989618,8,5.25375,2.2,9.18,2.727646,-3.154271,-41.167488,2096,4786,ITA-01,2021,CE,COGERH,Itaúna,2
-40.132042,-3.12336499989717,4,4.2725,2,8,2.603093,-3.123365,-40.132042,2097,4788,ACA-12,2021,CE,COGERH,Rio Acaraú,1
-61.703204,0.489708999983859,5,9.04,0,41,17.937335,0.489709,-61.703204,2098,4879,14830000,2021,RR,FEMARH,RIO UNIVINI,1
-60.464841,0.515139999982982,5,2.36,0,9,3.904869,0.51514,-60.464841,2099,4880,14845001,2021,RR,FEMARH,RIO JAUAPERI,1
-60.39891,1.13013199996274,6,2.566667,0,6.6,2.340655,1.130132,-60.39891,2100,4881,14810001,2021,RR,FEMARH,RIO ANAUA,1
-60.863576,1.47612699995136,6,1.566667,0,5.6,2.095392,1.476127,-60.863576,2101,4882,14820000,2021,RR,FEMARH,RIO BARAUANA,1
-61.127095,1.81372099994021,5,3.32,0,13.2,5.624233,1.813721,-61.127095,2102,4883,14711000,2021,RR,FEMARH,RIO BRANCO,1
-60.842714,2.33814199992297,6,1,0,1.8,0.819756,2.338142,-60.842714,2103,4884,14839000,2021,RR,FEMARH,RIO BRANCO,1
-60.9178,2.47139999991861,5,2.56,0,6.2,2.363895,2.4714,-60.9178,2104,4885,14690001,2021,RR,FEMARH,MUCAJAÍ,1
-60.69099,2.76380199990899,8,6.05,0,17.6,6.039631,2.763802,-60.69099,2105,4886,14630000,2021,RR,FEMARH,RIO BRANCO,1
-60.656099,2.82656399990695,8,5.05,0,12.8,4.148322,2.826564,-60.656099,2106,4887,14620001,2021,RR,FEMARH,RIO BRANCO,1
